STATE_NAME,COUNTY_NAME,COMBO_CODE,ADJPERCENT
WASHINGTON,Wahkiakum County,53069,28.2
WASHINGTON,Yakima County,53077,30.5
WYOMING,Sweetwater County,56037,28.9
WYOMING,Uinta County,56041,29.6
WYOMING,Weston County,56045,28.3
WYOMING,Campbell County,56005,27.6
WYOMING,Carbon County,56007,29.1
CONNECTICUT,New London County,09011,23.3
MAINE,Knox County,23013,23.7
MAINE,Oxford County,23017,26.8
MAINE,Sagadahoc County,23023,25.9
MAINE,Waldo County,23027,25.8
MAINE,York County,23031,23.4
MAINE,Franklin County,23007,25.7
MAINE,Hancock County,23009,25
MASSACHUSETTS,Franklin County,25011,23.2
MASSACHUSETTS,Berkshire County,25003,22.9
NEW HAMPSHIRE,Belknap County,33001,25.9
NEW HAMPSHIRE,Merrimack County,33013,24.8
NEW HAMPSHIRE,Rockingham County,33015,24.4
NEW HAMPSHIRE,Strafford County,33017,27.2
NEW HAMPSHIRE,Sullivan County,33019,26.8
NEW HAMPSHIRE,Grafton County,33009,22.9
NEW JERSEY,Atlantic County,34001,26.3
NEW JERSEY,Gloucester County,34015,25.3
NEW JERSEY,Mercer County,34021,23.7
NEW JERSEY,Sussex County,34037,26.5
NEW JERSEY,Warren County,34041,27.1
NEW JERSEY,Cape May County,34009,24.5
NEW YORK,Albany County,36001,25.6
NEW YORK,Sullivan County,36105,25.4
NEW YORK,Tompkins County,36109,24.6
NEW YORK,Cayuga County,36011,24.5
NEW YORK,Ulster County,36111,27.4
NEW YORK,Washington County,36115,26.5
NEW YORK,Wyoming County,36121,26.5
NEW YORK,Yates County,36123,23.3
NEW YORK,Chemung County,36015,26.2
NEW YORK,Chenango County,36017,25.5
NEW YORK,Clinton County,36019,25.5
NEW YORK,Columbia County,36021,25.9
NEW YORK,Cortland County,36023,27.4
NEW YORK,Delaware County,36025,26.2
NEW YORK,Dutchess County,36027,26.4
NEW YORK,Allegany County,36003,26.2
NEW YORK,Essex County,36031,25.1
NEW YORK,Franklin County,36033,27.7
NEW YORK,Fulton County,36035,27.3
NEW YORK,Greene County,36039,26.6
NEW YORK,Hamilton County,36041,24.8
NEW YORK,Jefferson County,36045,27.7
NEW YORK,Lewis County,36049,26.6
NEW YORK,Madison County,36053,26.6
NEW YORK,Niagara County,36063,26.7
NEW YORK,Oneida County,36065,26
NEW YORK,Orange County,36071,25.1
NEW YORK,Otsego County,36077,27.3
NEW YORK,Putnam County,36079,26.6
NEW YORK,Rensselaer County,36083,26.5
NEW YORK,Rockland County,36087,25
NEW YORK,Saratoga County,36091,25.4
NEW YORK,Schenectady County,36093,27.1
NEW YORK,Schoharie County,36095,25.9
NEW YORK,Schuyler County,36097,26
PENNSYLVANIA,Adams County,42001,26.4
PENNSYLVANIA,Susquehanna County,42115,25
PENNSYLVANIA,Wayne County,42127,27.7
PENNSYLVANIA,Butler County,42019,24.6
PENNSYLVANIA,Centre County,42027,27.8
PENNSYLVANIA,Clinton County,42035,28
PENNSYLVANIA,Cumberland County,42041,25.6
PENNSYLVANIA,Jefferson County,42065,27.7
PENNSYLVANIA,Lackawanna County,42069,25.8
PENNSYLVANIA,Lawrence County,42073,27.7
PENNSYLVANIA,Lehigh County,42077,26.6
PENNSYLVANIA,Lycoming County,42081,27.2
PENNSYLVANIA,Monroe County,42089,27.2
PENNSYLVANIA,Bedford County,42009,26.8
RHODE ISLAND,Kent County,44003,24.5
VERMONT,Franklin County,50011,27
VERMONT,Grand Isle County,50013,24.2
VERMONT,Lamoille County,50015,23.3
VERMONT,Orange County,50017,25.5
VERMONT,Orleans County,50019,25.9
VERMONT,Rutland County,50021,25.1
VERMONT,Windsor County,50027,23.4
VERMONT,Caledonia County,50005,25
VERMONT,Essex County,50009,23.8
ILLINOIS,Adams County,17001,26.5
ILLINOIS,Lawrence County,17101,27.3
ILLINOIS,Lee County,17103,27
ILLINOIS,Livingston County,17105,27.3
ILLINOIS,McDonough County,17109,28.3
ILLINOIS,Bureau County,17011,26.6
ILLINOIS,McHenry County,17111,26
ILLINOIS,McLean County,17113,27.8
ILLINOIS,Marion County,17121,27.2
ILLINOIS,Marshall County,17123,27
ILLINOIS,Massac County,17127,27.9
ILLINOIS,Menard County,17129,26.9
ILLINOIS,Calhoun County,17013,26.8
ILLINOIS,Mercer County,17131,27.1
ILLINOIS,Monroe County,17133,26.6
ILLINOIS,Montgomery County,17135,26.4
ILLINOIS,Morgan County,17137,27.2
ILLINOIS,Moultrie County,17139,26.8
ILLINOIS,Ogle County,17141,26.7
ILLINOIS,Peoria County,17143,27.1
ILLINOIS,Perry County,17145,27.8
ILLINOIS,Piatt County,17147,27.2
ILLINOIS,Pike County,17149,26.5
ILLINOIS,Carroll County,17015,26.8
ILLINOIS,Pope County,17151,27.5
ILLINOIS,Putnam County,17155,26.9
ILLINOIS,Randolph County,17157,27.3
ILLINOIS,Rock Island County,17161,26.9
ILLINOIS,Saline County,17165,26.9
ILLINOIS,Schuyler County,17169,26.5
ILLINOIS,Cass County,17017,27.5
ILLINOIS,Scott County,17171,26.9
ILLINOIS,Shelby County,17173,26.8
ILLINOIS,Stark County,17175,26.9
ILLINOIS,Tazewell County,17179,26.2
ILLINOIS,Union County,17181,27.7
ILLINOIS,Vermilion County,17183,27.2
ILLINOIS,Wabash County,17185,26.9
ILLINOIS,Warren County,17187,27
ILLINOIS,Washington County,17189,27.6
ILLINOIS,Champaign County,17019,26.9
ILLINOIS,Wayne County,17191,27.8
ILLINOIS,White County,17193,27.5
ILLINOIS,Whiteside County,17195,26.3
ILLINOIS,Winnebago County,17201,27.8
ILLINOIS,Woodford County,17203,27.2
ILLINOIS,Christian County,17021,27.1
ILLINOIS,Clark County,17023,27.4
ILLINOIS,Clay County,17025,27.4
ILLINOIS,Clinton County,17027,27.6
ILLINOIS,Coles County,17029,26.8
ILLINOIS,Crawford County,17033,27.3
ILLINOIS,Cumberland County,17035,27.3
ILLINOIS,DeKalb County,17037,26.7
ILLINOIS,De Witt County,17039,26.7
ILLINOIS,Edgar County,17045,27.5
ILLINOIS,Edwards County,17047,27.1
ILLINOIS,Effingham County,17049,27
ILLINOIS,Bond County,17005,28
ILLINOIS,Fayette County,17051,26.9
ILLINOIS,Ford County,17053,27.4
ILLINOIS,Franklin County,17055,27.1
ILLINOIS,Fulton County,17057,27.4
ILLINOIS,Gallatin County,17059,26.7
ILLINOIS,Hamilton County,17065,27.1
ILLINOIS,Hancock County,17067,26.7
ILLINOIS,Hardin County,17069,27
ILLINOIS,Boone County,17007,26.9
ILLINOIS,Henderson County,17071,27.6
ILLINOIS,Henry County,17073,26.8
ILLINOIS,Iroquois County,17075,27.8
ILLINOIS,Jackson County,17077,27.2
ILLINOIS,Jasper County,17079,26.9
ILLINOIS,Jefferson County,17081,27.9
ILLINOIS,Jersey County,17083,26.5
ILLINOIS,Jo Daviess County,17085,26.4
ILLINOIS,Johnson County,17087,27.6
ILLINOIS,Kendall County,17093,24.8
ILLINOIS,LaSalle County,17099,27
INDIANA,Monroe County,18105,26.5
INDIANA,Wayne County,18177,27.6
INDIANA,Hamilton County,18057,24.1
IOWA,Adair County,19001,27.9
IOWA,Johnson County,19103,23.5
IOWA,Kossuth County,19109,27.6
IOWA,Lyon County,19119,27.1
IOWA,Black Hawk County,19013,27.7
IOWA,Monona County,19133,27.7
IOWA,Ringgold County,19159,28.3
IOWA,Scott County,19163,26.2
IOWA,Shelby County,19165,28
IOWA,Sioux County,19167,26.8
IOWA,Story County,19169,26.2
IOWA,Bremer County,19017,27.2
IOWA,Tama County,19171,27.8
IOWA,Union County,19175,27.1
IOWA,Winneshiek County,19191,26.9
IOWA,Wright County,19197,28
IOWA,Butler County,19023,27.7
IOWA,Carroll County,19027,27.9
IOWA,Cerro Gordo County,19033,26.9
IOWA,Clarke County,19039,27.5
IOWA,Allamakee County,19005,27.8
IOWA,Davis County,19051,27.5
IOWA,Decatur County,19053,27.5
IOWA,Dickinson County,19059,27.9
IOWA,Dubuque County,19061,26.2
IOWA,Howard County,19089,27.6
KANSAS,Riley County,20161,26.4
KANSAS,Douglas County,20045,26.7
MICHIGAN,Ottawa County,26139,26.4
MICHIGAN,Washtenaw County,26161,26.4
MICHIGAN,Livingston County,26093,26.6
MINNESOTA,Aitkin County,27001,26.9
MINNESOTA,Murray County,27101,27.6
MINNESOTA,Nicollet County,27103,27.5
MINNESOTA,Nobles County,27105,27.4
MINNESOTA,Norman County,27107,27.3
MINNESOTA,Olmsted County,27109,27
MINNESOTA,Big Stone County,27011,27.4
MINNESOTA,Pennington County,27113,27.6
MINNESOTA,Pipestone County,27117,27.4
MINNESOTA,Polk County,27119,27.5
MINNESOTA,Pope County,27121,27.1
MINNESOTA,Red Lake County,27125,27.5
MINNESOTA,Redwood County,27127,27.6
MINNESOTA,Blue Earth County,27013,27.1
MINNESOTA,Rice County,27131,26.2
MINNESOTA,St. Louis County,27137,27.4
MINNESOTA,Sherburne County,27141,27.4
MINNESOTA,Stearns County,27145,27.1
MINNESOTA,Stevens County,27149,27.3
MINNESOTA,Traverse County,27155,27.1
MINNESOTA,Wabasha County,27157,25.6
MINNESOTA,Wadena County,27159,27.6
MINNESOTA,Washington County,27163,25.6
MINNESOTA,Watonwan County,27165,27.2
MINNESOTA,Wilkin County,27167,27.4
MINNESOTA,Wright County,27171,25.9
MINNESOTA,Yellow Medicine County,27173,26.5
MINNESOTA,Carver County,27019,26.5
MINNESOTA,Cass County,27021,27.6
MINNESOTA,Chisago County,27025,27.7
MINNESOTA,Clay County,27027,27.8
MINNESOTA,Clearwater County,27029,27.4
MINNESOTA,Cottonwood County,27033,27.7
MINNESOTA,Crow Wing County,27035,27.5
MINNESOTA,Dodge County,27039,27.6
MINNESOTA,Douglas County,27041,26.6
MINNESOTA,Faribault County,27043,27.4
MINNESOTA,Grant County,27051,27.4
MINNESOTA,Houston County,27055,26.4
MINNESOTA,Hubbard County,27057,27.2
MINNESOTA,Isanti County,27059,27.1
MINNESOTA,Itasca County,27061,27.3
MINNESOTA,Kandiyohi County,27067,25.9
MINNESOTA,Koochiching County,27071,26.6
MINNESOTA,Lac qui Parle County,27073,26.8
MINNESOTA,Lake County,27075,26.9
MINNESOTA,Lake of the Woods County,27077,27.4
MINNESOTA,Le Sueur County,27079,27.6
MINNESOTA,Lincoln County,27081,27.2
MINNESOTA,McLeod County,27085,27.4
MINNESOTA,Benton County,27009,27
MINNESOTA,Mille Lacs County,27095,26
MINNESOTA,Mower County,27099,27.7
NEBRASKA,Lancaster County,31109,26.1
NEBRASKA,Madison County,31119,27.3
NEBRASKA,Perkins County,31135,26.5
NEBRASKA,Seward County,31159,27.8
NEBRASKA,Cedar County,31027,28.4
NEBRASKA,Cheyenne County,31033,27.8
NEBRASKA,Dawes County,31045,27.9
NEBRASKA,Harlan County,31083,28.2
NORTH DAKOTA,Adams County,38001,27.8
NORTH DAKOTA,Ward County,38101,26.9
NORTH DAKOTA,Wells County,38103,27.1
NORTH DAKOTA,Bowman County,38011,27.4
NORTH DAKOTA,Burleigh County,38015,25
NORTH DAKOTA,Cass County,38017,27.6
NORTH DAKOTA,Cavalier County,38019,27.8
NORTH DAKOTA,Dickey County,38021,27.8
NORTH DAKOTA,Eddy County,38027,27.6
NORTH DAKOTA,Emmons County,38029,26.7
NORTH DAKOTA,Foster County,38031,26.7
NORTH DAKOTA,Golden Valley County,38033,27.5
NORTH DAKOTA,Griggs County,38039,27.5
NORTH DAKOTA,Kidder County,38043,27.3
NORTH DAKOTA,LaMoure County,38045,27.6
NORTH DAKOTA,Logan County,38047,27.8
NORTH DAKOTA,Nelson County,38063,27.9
NORTH DAKOTA,Pierce County,38069,27.6
NORTH DAKOTA,Billings County,38007,27.1
NORTH DAKOTA,Renville County,38075,27.1
NORTH DAKOTA,Bottineau County,38009,27.5
OHIO,Trumbull County,39155,27.7
OHIO,Warren County,39165,27.2
OHIO,Delaware County,39041,26.6
OHIO,Geauga County,39055,26.7
SOUTH DAKOTA,Pennington County,46103,25.8
SOUTH DAKOTA,Brookings County,46011,27.9
SOUTH DAKOTA,Turner County,46125,27.7
SOUTH DAKOTA,Campbell County,46021,27.3
SOUTH DAKOTA,Aurora County,46003,27.8
SOUTH DAKOTA,Custer County,46033,27.6
SOUTH DAKOTA,Deuel County,46039,27.7
SOUTH DAKOTA,Jerauld County,46073,26.9
SOUTH DAKOTA,Kingsbury County,46077,26.9
SOUTH DAKOTA,Lawrence County,46081,23.4
SOUTH DAKOTA,Lincoln County,46083,25.5
SOUTH DAKOTA,McCook County,46087,27.1
SOUTH DAKOTA,McPherson County,46089,27.5
SOUTH DAKOTA,Marshall County,46091,28.2
SOUTH DAKOTA,Meade County,46093,25.5
WISCONSIN,St. Croix County,55109,27.3
WISCONSIN,Sauk County,55111,27.7
WISCONSIN,Sawyer County,55113,27.9
WISCONSIN,Taylor County,55119,26.9
WISCONSIN,Vernon County,55123,27.4
WISCONSIN,Vilas County,55125,27.5
WISCONSIN,Walworth County,55127,26.7
WISCONSIN,Washington County,55131,26.7
WISCONSIN,Winnebago County,55139,27.4
WISCONSIN,Wood County,55141,27.2
WISCONSIN,Columbia County,55021,27.4
WISCONSIN,Crawford County,55023,27.4
WISCONSIN,Door County,55029,27
WISCONSIN,Ashland County,55003,27.3
WISCONSIN,Dunn County,55033,27.8
WISCONSIN,Eau Claire County,55035,26.3
WISCONSIN,Grant County,55043,27.3
WISCONSIN,Green County,55045,27.2
WISCONSIN,Green Lake County,55047,26.8
WISCONSIN,Iron County,55051,27.2
WISCONSIN,La Crosse County,55063,26.3
WISCONSIN,Monroe County,55081,27.2
WISCONSIN,Oconto County,55083,27.2
WISCONSIN,Oneida County,55085,27.2
WISCONSIN,Outagamie County,55087,27.3
WISCONSIN,Ozaukee County,55089,25.8
WISCONSIN,Brown County,55009,27.3
WISCONSIN,Pierce County,55093,26.4
WISCONSIN,Polk County,55095,26.3
ALABAMA,Baldwin County,01003,26.3
ALABAMA,Marshall County,01095,26.5
ARKANSAS,Sharp County,05135,28.1
ARKANSAS,Washington County,05143,27.1
ARKANSAS,Carroll County,05015,25.9
ARKANSAS,Baxter County,05005,28.1
ARKANSAS,Garland County,05051,28
ARKANSAS,Izard County,05065,27.9
ARKANSAS,Montgomery County,05097,28.5
FLORIDA,Alachua County,12001,25.9
FLORIDA,St. Lucie County,12111,26.1
FLORIDA,Santa Rosa County,12113,22.7
FLORIDA,Sumter County,12119,27.2
FLORIDA,Walton County,12131,25.2
FLORIDA,Charlotte County,12015,26.1
FLORIDA,Clay County,12019,27.2
FLORIDA,Flagler County,12035,26.2
FLORIDA,Franklin County,12037,27.4
FLORIDA,Gulf County,12045,26
FLORIDA,Bay County,12005,25.4
FLORIDA,Hernando County,12053,26.1
FLORIDA,Highlands County,12055,27.1
FLORIDA,Lake County,12069,25.3
FLORIDA,Leon County,12073,27.1
FLORIDA,Manatee County,12081,24.1
FLORIDA,Marion County,12083,26.9
FLORIDA,Nassau County,12089,25.4
FLORIDA,Okaloosa County,12091,23.8
FLORIDA,Osceola County,12097,26.2
GEORGIA,Banks County,13011,27.8
GEORGIA,Fannin County,13111,26.5
GEORGIA,Fayette County,13113,24.9
GEORGIA,Forsyth County,13117,24.1
GEORGIA,Franklin County,13119,27.2
GEORGIA,Gilmer County,13123,26.9
GEORGIA,Glascock County,13125,27.3
GEORGIA,Habersham County,13137,27.8
GEORGIA,Hall County,13139,27
GEORGIA,Haralson County,13143,27.9
GEORGIA,Jackson County,13157,26.9
GEORGIA,Lumpkin County,13187,26.8
GEORGIA,Paulding County,13223,27.1
GEORGIA,Pickens County,13227,25.3
GEORGIA,Rabun County,13241,26.2
GEORGIA,Towns County,13281,27.2
GEORGIA,Union County,13291,28.3
GEORGIA,Walton County,13297,27.4
GEORGIA,White County,13311,27.2
GEORGIA,Camden County,13039,27.4
GEORGIA,Chattooga County,13055,27.5
GEORGIA,Cherokee County,13057,24.1
GEORGIA,Clarke County,13059,27.1
GEORGIA,Columbia County,13073,26.7
GEORGIA,Dade County,13083,26.3
GEORGIA,Dawson County,13085,26.7
KENTUCKY,Kenton County,21117,27.1
LOUISIANA,St. Tammany Parish,22103,26.8
LOUISIANA,Lafayette Parish,22055,27.5
MARYLAND,Carroll County,24013,26.7
MARYLAND,Frederick County,24021,26.1
MARYLAND,Harford County,24025,25.9
MARYLAND,Howard County,24027,24.4
MARYLAND,Kent County,24029,26.7
MARYLAND,Queen Anne's County,24035,25.4
MARYLAND,Talbot County,24041,24.7
MARYLAND,Worcester County,24047,27.5
MARYLAND,Calvert County,24009,26.7
MISSISSIPPI,Tishomingo County,28141,26.3
NORTH CAROLINA,Lincoln County,37109,26.5
NORTH CAROLINA,Macon County,37113,28
NORTH CAROLINA,Madison County,37115,26.6
NORTH CAROLINA,Mitchell County,37121,26.6
NORTH CAROLINA,Moore County,37125,26.6
NORTH CAROLINA,New Hanover County,37129,25.3
NORTH CAROLINA,Polk County,37149,23.9
NORTH CAROLINA,Stanly County,37167,27.8
NORTH CAROLINA,Transylvania County,37175,24.5
NORTH CAROLINA,Union County,37179,27.1
NORTH CAROLINA,Watauga County,37189,24.9
NORTH CAROLINA,Yancey County,37199,24.8
NORTH CAROLINA,Burke County,37023,26.8
NORTH CAROLINA,Catawba County,37035,27
NORTH CAROLINA,Chatham County,37037,25.8
NORTH CAROLINA,Cherokee County,37039,25.7
NORTH CAROLINA,Clay County,37043,26.1
NORTH CAROLINA,Alleghany County,37005,27.2
NORTH CAROLINA,Dare County,37055,24.7
NORTH CAROLINA,Davie County,37059,27.8
NORTH CAROLINA,Forsyth County,37067,24.8
NORTH CAROLINA,Gaston County,37071,27
NORTH CAROLINA,Henderson County,37089,26.1
NORTH CAROLINA,Ashe County,37009,24.7
NORTH CAROLINA,Iredell County,37097,26.3
OKLAHOMA,Washita County,40149,27.9
SOUTH CAROLINA,Charleston County,45019,25.8
SOUTH CAROLINA,Horry County,45051,28.1
SOUTH CAROLINA,Anderson County,45007,26.9
SOUTH CAROLINA,Pickens County,45077,27.8
TENNESSEE,Williamson County,47187,26.7
TEXAS,Cottle County,48101,28.4
TEXAS,Crosby County,48107,27.5
TEXAS,Culberson County,48109,26.7
TEXAS,Armstrong County,48011,28.3
TEXAS,Dallam County,48111,27.3
TEXAS,Deaf Smith County,48117,27.5
TEXAS,Dimmit County,48127,27.7
TEXAS,Donley County,48129,27.5
TEXAS,Atascosa County,48013,26.7
TEXAS,Duval County,48131,26.7
TEXAS,Eastland County,48133,27.6
TEXAS,Erath County,48143,27.7
TEXAS,Fannin County,48147,26.5
TEXAS,Fayette County,48149,27.7
TEXAS,Fisher County,48151,27.7
TEXAS,Floyd County,48153,27.8
TEXAS,Foard County,48155,27.2
TEXAS,Franklin County,48159,27.4
TEXAS,Frio County,48163,27.2
TEXAS,Gaines County,48165,27.5
TEXAS,Galveston County,48167,27.2
TEXAS,Gillespie County,48171,26.5
TEXAS,Glasscock County,48173,27.1
TEXAS,Goliad County,48175,26.7
TEXAS,Grayson County,48181,25.1
TEXAS,Bandera County,48019,26.3
TEXAS,Hall County,48191,27.9
TEXAS,Hamilton County,48193,27.4
TEXAS,Hansford County,48195,27.1
TEXAS,Hardeman County,48197,27.9
TEXAS,Haskell County,48207,28.4
TEXAS,Hays County,48209,25.6
TEXAS,Hemphill County,48211,27
TEXAS,Hockley County,48219,26.9
TEXAS,Hood County,48221,27.1
TEXAS,Hudspeth County,48229,26.4
TEXAS,Baylor County,48023,28.1
TEXAS,Irion County,48235,27.3
TEXAS,Jack County,48237,28
TEXAS,Jeff Davis County,48243,25.2
TEXAS,Jim Hogg County,48247,27.7
TEXAS,Kendall County,48259,24.8
TEXAS,Kenedy County,48261,27.3
TEXAS,Kent County,48263,27
TEXAS,Kerr County,48265,27.2
TEXAS,Kimble County,48267,26.4
TEXAS,Kinney County,48271,28
TEXAS,Kleberg County,48273,27.2
TEXAS,Knox County,48275,28
TEXAS,Lamar County,48277,25.7
TEXAS,Lamb County,48279,28.1
TEXAS,Lampasas County,48281,27.2
TEXAS,La Salle County,48283,27.6
TEXAS,Lavaca County,48285,27.4
TEXAS,Lee County,48287,26.9
TEXAS,Leon County,48289,27.9
TEXAS,Lipscomb County,48295,26.9
TEXAS,Live Oak County,48297,27.7
TEXAS,Llano County,48299,25.8
TEXAS,Loving County,48301,26.8
TEXAS,Lubbock County,48303,27.4
TEXAS,Lynn County,48305,27.5
TEXAS,McCulloch County,48307,27.2
TEXAS,Blanco County,48031,27.3
TEXAS,McMullen County,48311,27.7
TEXAS,Martin County,48317,26.8
TEXAS,Mason County,48319,27.1
TEXAS,Maverick County,48323,26.6
TEXAS,Menard County,48327,27.1
TEXAS,Midland County,48329,26.9
TEXAS,Borden County,48033,27.5
TEXAS,Mills County,48333,26.7
TEXAS,Montague County,48337,27.4
TEXAS,Motley County,48345,27.4
TEXAS,Bosque County,48035,26.2
TEXAS,Nueces County,48355,27.7
TEXAS,Ochiltree County,48357,26.6
TEXAS,Parker County,48367,27.1
TEXAS,Pecos County,48371,26.2
TEXAS,Presidio County,48377,26.4
TEXAS,Rains County,48379,28.1
TEXAS,Randall County,48381,25.7
TEXAS,Reagan County,48383,27.4
TEXAS,Real County,48385,26.6
TEXAS,Red River County,48387,28.1
TEXAS,Reeves County,48389,27.5
TEXAS,Refugio County,48391,28
TEXAS,Roberts County,48393,27.4
TEXAS,Rockwall County,48397,26.9
TEXAS,Runnels County,48399,27.4
TEXAS,Sabine County,48403,27.8
TEXAS,San Jacinto County,48407,27.7
TEXAS,San Patricio County,48409,26.9
TEXAS,Brazos County,48041,26.2
TEXAS,San Saba County,48411,27.3
TEXAS,Schleicher County,48413,27.7
TEXAS,Scurry County,48415,27.8
TEXAS,Shackelford County,48417,26.9
TEXAS,Sherman County,48421,27
TEXAS,Smith County,48423,27.7
TEXAS,Somervell County,48425,27.1
TEXAS,Starr County,48427,27.2
TEXAS,Stephens County,48429,27.7
TEXAS,Brewster County,48043,25.7
TEXAS,Sterling County,48431,26.8
TEXAS,Stonewall County,48433,27.5
TEXAS,Sutton County,48435,26.9
TEXAS,Swisher County,48437,28
TEXAS,Taylor County,48441,28
TEXAS,Terrell County,48443,26
TEXAS,Throckmorton County,48447,27.1
TEXAS,Briscoe County,48045,27.7
TEXAS,Tom Green County,48451,27.9
TEXAS,Tyler County,48457,27.6
TEXAS,Upshur County,48459,27.6
TEXAS,Upton County,48461,27
TEXAS,Uvalde County,48463,27.3
TEXAS,Val Verde County,48465,27.4
TEXAS,Van Zandt County,48467,26
TEXAS,Brooks County,48047,27
TEXAS,Wheeler County,48483,27.4
TEXAS,Wichita County,48485,27.4
TEXAS,Willacy County,48489,28
TEXAS,Brown County,48049,26
TEXAS,Wilson County,48493,27.1
TEXAS,Winkler County,48495,27.1
TEXAS,Wood County,48499,28.2
TEXAS,Yoakum County,48501,27.1
TEXAS,Young County,48503,28.2
TEXAS,Zapata County,48505,27.7
TEXAS,Zavala County,48507,27.8
TEXAS,Burnet County,48053,27.9
TEXAS,Cameron County,48061,26.7
TEXAS,Carson County,48065,27.8
TEXAS,Castro County,48069,27.3
TEXAS,Aransas County,48007,27.5
TEXAS,Childress County,48075,27.8
TEXAS,Coke County,48081,27.7
TEXAS,Coleman County,48083,26.8
TEXAS,Collingsworth County,48087,28
TEXAS,Archer County,48009,27.5
TEXAS,Comal County,48091,24.6
TEXAS,Comanche County,48093,27.1
VIRGINIA,Lancaster County,51103,28.3
VIRGINIA,Loudoun County,51107,23
VIRGINIA,Mathews County,51115,27.9
VIRGINIA,Middlesex County,51119,27.2
VIRGINIA,Montgomery County,51121,25.9
VIRGINIA,Nelson County,51125,26.1
VIRGINIA,Orange County,51137,27.3
VIRGINIA,Patrick County,51141,27.9
VIRGINIA,Powhatan County,51145,26.6
VIRGINIA,Augusta County,51015,26
VIRGINIA,Pulaski County,51155,26.1
VIRGINIA,Rappahannock County,51157,26
VIRGINIA,Roanoke County,51161,24.4
VIRGINIA,Russell County,51167,27.2
VIRGINIA,Scott County,51169,27.1
VIRGINIA,Bath County,51017,27.2
VIRGINIA,Shenandoah County,51171,27.6
VIRGINIA,Smyth County,51173,27.1
VIRGINIA,Stafford County,51179,26.7
VIRGINIA,Warren County,51187,27.6
VIRGINIA,Bedford County,51019,24.7
VIRGINIA,Washington County,51191,24.4
VIRGINIA,Wythe County,51197,27.8
VIRGINIA,Bland County,51021,28.1
VIRGINIA,Botetourt County,51023,26.4
VIRGINIA,Albemarle County,51003,23.8
VIRGINIA,Chesterfield County,51041,26.8
VIRGINIA,Clarke County,51043,26.2
VIRGINIA,Craig County,51045,25.9
VIRGINIA,Alleghany County,51005,26.5
VIRGINIA,Bristol city,51520,26.1
VIRGINIA,Buena Vista city,51530,26.6
VIRGINIA,Charlottesville city,51540,26.5
VIRGINIA,Chesapeake city,51550,27.5
VIRGINIA,Colonial Heights city,51570,27.4
VIRGINIA,Covington city,51580,27.6
VIRGINIA,Danville city,51590,28.3
VIRGINIA,Fairfax city,51600,26.9
VIRGINIA,Fauquier County,51061,25.9
VIRGINIA,Falls Church city,51610,26.6
VIRGINIA,Floyd County,51063,25.7
VIRGINIA,Fredericksburg city,51630,27.5
VIRGINIA,Galax city,51640,27
VIRGINIA,Harrisonburg city,51660,26.5
VIRGINIA,Franklin County,51067,26.3
VIRGINIA,Lexington city,51678,27.7
VIRGINIA,Manassas city,51683,26.7
VIRGINIA,Giles County,51071,24.7
VIRGINIA,Norton city,51720,26.7
VIRGINIA,Gloucester County,51073,25.5
VIRGINIA,Poquoson city,51735,26.1
VIRGINIA,Goochland County,51075,25.8
VIRGINIA,Radford city,51750,26.1
VIRGINIA,Grayson County,51077,26.9
VIRGINIA,Salem city,51775,26.9
VIRGINIA,Greene County,51079,27.2
VIRGINIA,Staunton city,51790,27
VIRGINIA,Waynesboro city,51820,27.2
VIRGINIA,Williamsburg city,51830,27.9
VIRGINIA,Winchester city,51840,27.1
VIRGINIA,Hanover County,51085,25.6
VIRGINIA,Henrico County,51087,26.9
VIRGINIA,Highland County,51091,25.8
VIRGINIA,James City County,51095,26.3
VIRGINIA,King George County,51099,27.2
ALASKA,Juneau City and Borough,02110,26.5
ALASKA,Kodiak Island Borough,02150,26
ALASKA,Matanuska-Susitna Borough,02170,27.9
ALASKA,Anchorage Municipality,02020,26.6
ALASKA,Wrangell-Petersburg Census Area,02280,25.3
ALASKA,Fairbanks North Star Borough,02090,25.8
ARIZONA,Mohave County,04015,27.9
ARIZONA,Navajo County,04017,27.7
ARIZONA,Yuma County,04027,27.4
ARIZONA,Cochise County,04003,23.5
ARIZONA,Gila County,04007,26.6
CALIFORNIA,Sutter County,06101,25.3
CALIFORNIA,Tehama County,06103,23.6
CALIFORNIA,Trinity County,06105,23.4
CALIFORNIA,Colusa County,06011,24.6
CALIFORNIA,Yolo County,06113,27.1
CALIFORNIA,Humboldt County,06023,24.9
CALIFORNIA,Imperial County,06025,26.7
CALIFORNIA,Alpine County,06003,24.2
CALIFORNIA,Lake County,06033,25.7
CALIFORNIA,Mariposa County,06043,23.8
CALIFORNIA,Amador County,06005,24.8
CALIFORNIA,Plumas County,06063,22.9
CALIFORNIA,San Benito County,06069,24.6
CALIFORNIA,Butte County,06007,24.5
CALIFORNIA,Shasta County,06089,27.1
CALIFORNIA,Calaveras County,06009,24.3
CALIFORNIA,Sierra County,06091,23.9
CALIFORNIA,Siskiyou County,06093,25.2
COLORADO,Pueblo County,08101,23.2
COLORADO,Weld County,08123,23.7
COLORADO,Kit Carson County,08063,24.9
COLORADO,Morgan County,08087,23.4
COLORADO,Otero County,08089,24.5
COLORADO,Baca County,08009,25.3
HAWAII,Kalawao County,15005,26.3
IDAHO,Bonneville County,16019,25.6
IDAHO,Boundary County,16021,24.7
